CODIGO_UNICO	TIPO_INSTITUCION	INSTITUCION	SEDE	REGION	CARRERA	HORARIO	NOTAS_EM	PRUEBA_LENGUAJE	PRUEBA_MATEMATICAS	PRUEBA_HISTORIA	PRUEBA_CIENCIAS	OTROS	VACANTES_PRIMER_SEMESTRE	VACANTES_SEGUNDO_SEMESTRE	VALOR_MATRICULA	VALOR_ARANCEL	DURACION_SEMESTRES	AREA	ACREDITACION_CARRERA
I81S2C281J1V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE CALAMA	II REGIîN	TECNICO DE NIVEL SUPERIOR ASISTENTE GERENCIAL - FORMACION BILING†E	Diurno	0	0	0	0	0	0	35	0	 83.000 	 1.013.000 	5	Administraci—n y Comercio	No Acreditada
I81S2C410J2V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE CALAMA	II REGIîN	INGENIERIA COMERCIAL MENCION GESTION	Vespertino	0	0	0	0	0	0	40	0	 134.000 	 2.314.000 	5	Ciencias Sociales	No Acreditada
I81S2C418J2V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE CALAMA	II REGIîN	TECNICO DE NIVEL SUPERIOR MINERIA METALURGICA	Vespertino	0	0	0	0	0	0	35	0	 83.000 	 1.013.000 	5	Tecnolog’a	No Acreditada
I81S2C53J2V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE CALAMA	II REGIîN	TECNICO DE NIVEL SUPERIOR PREVENCION DE RIESGOS	Vespertino	0	0	0	0	0	0	35	0	 83.000 	 1.013.000 	5	Tecnolog’a	No Acreditada
I81S2C5J1V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE CALAMA	II REGIîN	DERECHO	Diurno	0	0	0	0	0	0	0	0	 -   	 -   	10	Derecho	No Acreditada
I81S2C65J2V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE CALAMA	II REGIîN	LICENCIATURA EN TRABAJO SOCIAL	Vespertino	0	0	0	0	0	0	0	0	 -   	 -   	10	Ciencias Sociales	No Acreditada
I81S2C70J2V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE CALAMA	II REGIîN	TECNICO DE NIVEL SUPERIOR OPERACIONES MINA	Vespertino	0	0	0	0	0	0	35	0	 83.000 	 1.013.000 	5	Tecnolog’a	No Acreditada
I81S2C72J2V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE CALAMA	II REGIîN	TECNICO DE NIVEL SUPERIOR TRADUCTOR BILING†E INGLES-ESPA„OL	Vespertino	0	0	0	0	0	0	35	0	 83.000 	 1.013.000 	5	Humanidades	No Acreditada
I81S2C74J1V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE CALAMA	II REGIîN	TECNICO DE NIVEL SUPERIOR MECANICO MANTENEDOR PLANTAS MINERAS	Diurno	0	0	0	0	0	0	35	0	 83.000 	 1.013.000 	5	Tecnolog’a	No Acreditada
I81S2C76J1V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE CALAMA	II REGIîN	TECNICO DE NIVEL SUPERIOR GEOLOGIA	Diurno	0	0	0	0	0	0	0	0	 -   	 -   	5	Ciencias B‡sicas	No Acreditada
I81S2C88J2V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE CALAMA	II REGIîN	INGENIERIA DE EJECUCION EN ADMINISTRACION DE EMPRESAS	Vespertino	0	0	0	0	0	0	40	0	 118.000 	 2.141.880 	5	Administraci—n y Comercio	No Acreditada
I81S2C96J2V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE CALAMA	II REGIîN	INGENIERIA DE EJECUCION EN CONTROL DE GESTION	Vespertino	0	0	0	0	0	0	40	0	 123.000 	 1.386.000 	9	Administraci—n y Comercio	No Acreditada
I81S2C96J2V2	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE CALAMA	II REGIîN	INGENIERIA DE EJECUCION EN CONTROL DE GESTION	Vespertino	0	0	0	0	0	0	40	0	 123.000 	 1.386.000 	5	Administraci—n y Comercio	No Acreditada
I81S3C101J1V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE VICTORIA	IX REGIîN	INGENIERIA DE EJECUCION EN PREVENCION DE RIESGOS	Diurno	0	0	0	0	0	0	40	0	 153.800 	 1.020.000 	5	Tecnolog’a	No Acreditada
I81S3C105J1V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE VICTORIA	IX REGIîN	INGENIERIA FORESTAL	Diurno	0	0	0	0	0	0	0	0	 -   	 -   	5	Agropecuaria	No Acreditada
I81S3C112J1V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE VICTORIA	IX REGIîN	TECNICO DE NIVEL SUPERIOR AGROPECUARIO-PRODUCCION ANIMAL	Diurno	0	0	0	0	0	0	35	0	 77.400 	 878.000 	4	Agropecuaria	No Acreditada
I81S3C115J1V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE VICTORIA	IX REGIîN	TECNICO DE NIVEL SUPERIOR COMPUTACION E INFORMATICA	Diurno	0	0	0	0	0	0	35	0	 77.400 	 878.000 	5	Tecnolog’a	No Acreditada
I81S3C11J1V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE VICTORIA	IX REGIîN	INGENIERIA CIVIL EN COMPUTACION E INFORMATICA	Diurno	0	0	0	0	0	0	0	0	 -   	 -   	11	Tecnolog’a	No Acreditada
I81S3C12J1V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE VICTORIA	IX REGIîN	INGENIERIA CIVIL INDUSTRIAL	Diurno	0	0	0	0	0	0	0	0	 -   	 -   	12	Tecnolog’a	No Acreditada
I81S3C14J1V2	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE VICTORIA	IX REGIîN	INGENIERIA COMERCIAL	Diurno	0	0	0	0	0	0	40	0	 100.000 	 1.605.000 	10	Ciencias Sociales	No Acreditada
I81S3C16J2V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE VICTORIA	IX REGIîN	PEDAGOGIA EN EDUCACION BASICA	Vespertino	0	0	0	0	0	0	0	0	 -   	 -   	9	Educaci—n	Acreditada
I81S3C213J1V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE VICTORIA	IX REGIîN	TECNICO DE NIVEL SUPERIOR ENFERMERIA	Diurno	0	0	0	0	0	0	35	0	 77.400 	 919.000 	5	Salud	No Acreditada
I81S3C217J1V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE VICTORIA	IX REGIîN	TECNICO UNIVERSITARIO EN ACTIVIDAD FISICA Y DEL DEPORTE	Diurno	0	0	0	0	0	0	0	0	 -   	 -   	6	Educaci—n	No Acreditada
I81S3C229J1V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE VICTORIA	IX REGIîN	TECNICO UNIVERSITARIO ASISTENTE JURIDICO	Diurno	0	0	0	0	0	0	0	0	 -   	 -   	5	Derecho	No Acreditada
I81S3C242J1V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE VICTORIA	IX REGIîN	TECNICO DE NIVEL SUPERIOR ACTIVIDAD FISICA Y DEL DEPORTE	Diurno	0	0	0	0	0	0	35	0	 77.400 	 878.000 	5	Educaci—n	No Acreditada
I81S3C303J1V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE VICTORIA	IX REGIîN	TECNICO DE NIVEL SUPERIOR ADMINISTRACION DE EMPRESAS MARKETING Y GESTION COMERCIAL	Diurno	0	0	0	0	0	0	35	0	 77.400 	 878.000 	5	Administraci—n y Comercio	No Acreditada
I81S3C39J1V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE VICTORIA	IX REGIîN	TECNICO DE NIVEL SUPERIOR ASISTENTE JURIDICO	Diurno	0	0	0	0	0	0	0	0	 -   	 -   	5	Derecho	No Acreditada
I81S3C410J1V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE VICTORIA	IX REGIîN	INGENIERIA COMERCIAL MENCION GESTION	Diurno	0	0	0	0	0	0	40	0	 100.000 	 1.605.000 	5	Ciencias Sociales	No Acreditada
I81S3C416J1V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE VICTORIA	IX REGIîN	TECNICO DE NIVEL SUPERIOR AGROPECUARIO	Diurno	0	0	0	0	0	0	35	0	 77.400 	 878.000 	5	Agropecuaria	No Acreditada
I81S3C417J1V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE VICTORIA	IX REGIîN	TECNICO DE NIVEL SUPERIOR ASISTENTE DE LA EDUCACION DE NT1 A NB4	Diurno	0	0	0	0	0	0	35	0	 77.400 	 878.000 	5	Educaci—n	No Acreditada
I81S3C49J1V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE VICTORIA	IX REGIîN	TECNICO DE NIVEL SUPERIOR ACTIVIDAD FISICA Y DEL DEPORTE	Diurno	0	0	0	0	0	0	35	0	 77.400 	 878.000 	5	Educaci—n	No Acreditada
I81S3C53J1V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE VICTORIA	IX REGIîN	TECNICO DE NIVEL SUPERIOR PREVENCION DE RIESGOS	Diurno	0	0	0	0	0	0	35	0	 77.400 	 878.000 	5	Tecnolog’a	No Acreditada
I81S3C5J1V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE VICTORIA	IX REGIîN	DERECHO	Diurno	20	40	10	30	0	0	50	0	 110.700 	 2.080.000 	10	Derecho	No Acreditada
I81S3C61J1V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE VICTORIA	IX REGIîN	PSICOLOGIA	Diurno	40	25	10	25	25	0	45	0	 110.700 	 2.000.000 	10	Ciencias Sociales	No Acreditada
I81S3C65J1V2	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE VICTORIA	IX REGIîN	LICENCIATURA EN TRABAJO SOCIAL	Diurno	0	0	0	0	0	0	0	0	 -   	 -   	10	Ciencias Sociales	No Acreditada
I81S3C69J1V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE VICTORIA	IX REGIîN	KINESIOLOGIA	Diurno	40	15	20	0	25	0	50	0	 110.700 	 1.910.000 	10	Salud	No Acreditada
I81S3C7J1V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE VICTORIA	IX REGIîN	ENFERMERIA	Diurno	40	15	25	0	20	0	40	0	 110.700 	 1.870.000 	10	Salud	No Acreditada
I81S3C88J1V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE VICTORIA	IX REGIîN	INGENIERIA DE EJECUCION EN ADMINISTRACION DE EMPRESAS	Diurno	0	0	0	0	0	0	40	0	 110.700 	 1.379.180 	5	Administraci—n y Comercio	No Acreditada
I81S3C96J2V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE VICTORIA	IX REGIîN	INGENIERIA DE EJECUCION EN CONTROL DE GESTION	Vespertino	0	0	0	0	0	0	40	0	 123.000 	 1.386.000 	9	Administraci—n y Comercio	No Acreditada
I81S3C96J2V2	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE VICTORIA	IX REGIîN	INGENIERIA DE EJECUCION EN CONTROL DE GESTION	Vespertino	0	0	0	0	0	0	40	0	 123.000 	 1.386.000 	5	Administraci—n y Comercio	No Acreditada
I81S4C108J1V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE TEMUCO	IX REGIîN	PEDAGOGIA EN HISTORIA Y GEOGRAFIA	Diurno	0	0	0	0	0	0	0	0	 -   	 -   	10	Educaci—n	Acreditada
I81S4C16J1V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE TEMUCO	IX REGIîN	PEDAGOGIA EN EDUCACION BASICA	Diurno	0	0	0	0	0	0	0	0	 -   	 -   	9	Educaci—n	Acreditada
I81S4C6J1V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE TEMUCO	IX REGIîN	EDUCACION PARVULARIA	Diurno	0	0	0	0	0	0	0	0	 -   	 -   	8	Educaci—n	Acreditada
I81S4C88J1V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE TEMUCO	IX REGIîN	INGENIERIA DE EJECUCION EN ADMINISTRACION DE EMPRESAS	Diurno	0	0	0	0	0	0	0	0	 -   	 -   	8	Administraci—n y Comercio	No Acreditada
I81S5C101J2V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE ARICA	XV REGIîN	INGENIERIA DE EJECUCION EN PREVENCION DE RIESGOS	Vespertino	0	0	0	0	0	0	40	0	 112.500 	 1.706.000 	4	Tecnolog’a	No Acreditada
I81S5C102J2V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE ARICA	XV REGIîN	INGENIERIA DE EJECUCION INDUSTRIAL	Vespertino	0	0	0	0	0	0	0	0	 -   	 -   	4	Tecnolog’a	No Acreditada
I81S5C111J2V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE ARICA	XV REGIîN	PLANIFICACION SOCIAL	Vespertino	0	0	0	0	0	0	0	0	 -   	 -   	10	Ciencias Sociales	No Acreditada
I81S5C1J2V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE ARICA	XV REGIîN	AGRONOMIA	Vespertino	0	0	0	0	0	0	0	0	 -   	 -   	10	Agropecuaria	No Acreditada
I81S5C200J2V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE ARICA	XV REGIîN	INGENIERIA COMERCIAL MENCION CONTROL DE GESTION	Vespertino	0	0	0	0	0	0	40	0	 134.000 	 1.857.011 	4	Ciencias Sociales	No Acreditada
I81S5C214J2V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE ARICA	XV REGIîN	TECNICO DE NIVEL SUPERIOR GESTION FINANCIERA	Vespertino	0	0	0	0	0	0	35	0	 83.000 	 848.000 	5	Administraci—n y Comercio	No Acreditada
I81S5C295J1V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE ARICA	XV REGIîN	TECNICO DE NIVEL SUPERIOR ADMINISTRACION Y GESTION DE PERSONAL	Diurno	0	0	0	0	0	0	35	0	 83.000 	 1.013.000 	5	Administraci—n y Comercio	No Acreditada
I81S5C303J1V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE ARICA	XV REGIîN	TECNICO DE NIVEL SUPERIOR ADMINISTRACION DE EMPRESAS MARKETING Y GESTION COMERCIAL	Diurno	0	0	0	0	0	0	35	0	 83.000 	 1.013.000 	5	Administraci—n y Comercio	No Acreditada
I81S5C411J2V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE ARICA	XV REGIîN	INGENIERIA DE EJECUCION AGRICOLA	Vespertino	0	0	0	0	0	0	0	0	 -   	 -   	8	Agropecuaria	No Acreditada
I81S5C4J2V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE ARICA	XV REGIîN	CONTADOR PUBLICO Y AUDITOR	Vespertino	0	0	0	0	0	0	0	0	 -   	 -   	10	Administraci—n y Comercio	No Acreditada
I81S5C53J2V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE ARICA	XV REGIîN	TECNICO DE NIVEL SUPERIOR PREVENCION DE RIESGOS	Vespertino	0	0	0	0	0	0	35	0	 83.000 	 1.013.000 	5	Tecnolog’a	No Acreditada
I81S5C5J2V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE ARICA	XV REGIîN	DERECHO	Vespertino	0	0	0	0	0	0	0	0	 -   	 -   	10	Derecho	No Acreditada
I81S5C65J2V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE ARICA	XV REGIîN	LICENCIATURA EN TRABAJO SOCIAL	Vespertino	0	0	0	0	0	0	0	0	 -   	 -   	10	Ciencias Sociales	No Acreditada
I81S5C70J2V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE ARICA	XV REGIîN	TECNICO DE NIVEL SUPERIOR OPERACIONES MINA	Vespertino	0	0	0	0	0	0	35	0	 83.000 	 1.013.000 	5	Tecnolog’a	No Acreditada
I81S5C72J2V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE ARICA	XV REGIîN	TECNICO DE NIVEL SUPERIOR TRADUCTOR BILING†E INGLES-ESPA„OL	Vespertino	0	0	0	0	0	0	35	0	 83.000 	 1.013.000 	5	Humanidades	No Acreditada
I81S5C88J2V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE ARICA	XV REGIîN	INGENIERIA DE EJECUCION EN ADMINISTRACION DE EMPRESAS	Vespertino	0	0	0	0	0	0	40	0	 120.000 	 1.670.006 	4	Administraci—n y Comercio	No Acreditada
I81S5C96J2V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE ARICA	XV REGIîN	INGENIERIA DE EJECUCION EN CONTROL DE GESTION	Vespertino	0	0	0	0	0	0	40	0	 123.000 	 1.386.000 	5	Administraci—n y Comercio	No Acreditada
I81S6C101J2V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE ANTOFAGASTA	II REGIîN	INGENIERIA DE EJECUCION EN PREVENCION DE RIESGOS	Vespertino	0	0	0	0	0	0	60	0	 112.500 	 1.706.000 	4	Tecnolog’a	No Acreditada
I81S6C102J2V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE ANTOFAGASTA	II REGIîN	INGENIERIA DE EJECUCION INDUSTRIAL	Vespertino	0	0	0	0	0	0	40	0	 112.600 	 2.914.004 	5	Tecnolog’a	No Acreditada
I81S6C107J2V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE ANTOFAGASTA	II REGIîN	PEDAGOGIA EN EDUCACION FISICA	Vespertino	0	0	0	0	0	0	0	0	 -   	 -   	10	Educaci—n	Acreditada
I81S6C12J2V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE ANTOFAGASTA	II REGIîN	INGENIERIA CIVIL INDUSTRIAL	Vespertino	0	0	0	0	0	0	50	0	 112.600 	 4.546.004 	9	Tecnolog’a	No Acreditada
I81S6C14J2V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE ANTOFAGASTA	II REGIîN	INGENIERIA COMERCIAL	Vespertino	0	0	0	0	0	0	40	0	 120.000 	 2.698.005 	6	Ciencias Sociales	No Acreditada
I81S6C14J2V2	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE ANTOFAGASTA	II REGIîN	INGENIERIA COMERCIAL	Vespertino	0	0	0	0	0	0	40	0	 145.000 	 3.085.005 	6	Ciencias Sociales	No Acreditada
I81S6C227J2V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE ANTOFAGASTA	II REGIîN	INGENIERIA EN ADMINISTRACION LOGISTICA	Vespertino	0	0	0	0	0	0	40	0	 95.000 	 1.524.003 	8	Administraci—n y Comercio	No Acreditada
I81S6C296J2V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE ANTOFAGASTA	II REGIîN	TECNICO DE NIVEL SUPERIOR ASISTENTE EN LOGISTICA Y OPERACIONES PORTUARIAS	Vespertino	0	0	0	0	0	0	35	0	 83.000 	 1.013.000 	5	Administraci—n y Comercio	No Acreditada
I81S6C419J2V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE ANTOFAGASTA	II REGIîN	TECNICO DE NIVEL SUPERIOR RELACIONES PUBLICAS - PRODUCCION DE EVENTOS	Vespertino	0	0	0	0	0	0	35	0	 83.000 	 1.013.000 	5	Ciencias Sociales	No Acreditada
I81S6C4J2V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE ANTOFAGASTA	II REGIîN	CONTADOR PUBLICO Y AUDITOR	Vespertino	0	0	0	0	0	0	0	0	 -   	 -   	10	Administraci—n y Comercio	No Acreditada
I81S6C53J2V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE ANTOFAGASTA	II REGIîN	TECNICO DE NIVEL SUPERIOR PREVENCION DE RIESGOS	Vespertino	0	0	0	0	0	0	35	0	 83.000 	 1.013.000 	5	Tecnolog’a	No Acreditada
I81S6C72J2V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE ANTOFAGASTA	II REGIîN	TECNICO DE NIVEL SUPERIOR TRADUCTOR BILING†E INGLES-ESPA„OL	Vespertino	0	0	0	0	0	0	35	0	 83.000 	 1.013.000 	5	Humanidades	No Acreditada
I81S6C88J2V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE ANTOFAGASTA	II REGIîN	INGENIERIA DE EJECUCION EN ADMINISTRACION DE EMPRESAS	Vespertino	0	0	0	0	0	0	40	0	 118.000 	 1.858.012 	8	Administraci—n y Comercio	No Acreditada
I81S6C89J2V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE ANTOFAGASTA	II REGIîN	INGENIERIA DE EJECUCION EN ADMINISTRACION DE EMPRESAS MENCION ADMINISTRACION PUBLICA	Vespertino	0	0	0	0	0	0	40	0	 90.000 	 951.000 	8	Ciencias Sociales	No Acreditada
I81S6C96J2V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE ANTOFAGASTA	II REGIîN	INGENIERIA DE EJECUCION EN CONTROL DE GESTION	Vespertino	0	0	0	0	0	0	40	0	 123.000 	 1.386.000 	9	Administraci—n y Comercio	No Acreditada
I81S6C96J2V2	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE ANTOFAGASTA	II REGIîN	INGENIERIA DE EJECUCION EN CONTROL DE GESTION	Vespertino	0	0	0	0	0	0	40	0	 123.000 	 1.386.000 	5	Administraci—n y Comercio	No Acreditada
I81S7C101J2V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE SANTIAGO	REGIîN METROPOLITANA	INGENIERIA DE EJECUCION EN PREVENCION DE RIESGOS	Vespertino	0	0	0	0	0	0	40	0	 93.000 	 1.350.000 	4	Tecnolog’a	No Acreditada
I81S7C102J2V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE SANTIAGO	REGIîN METROPOLITANA	INGENIERIA DE EJECUCION INDUSTRIAL	Vespertino	0	0	0	0	0	0	40	0	 112.600 	 2.914.004 	6	Tecnolog’a	No Acreditada
I81S7C106J2V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE SANTIAGO	REGIîN METROPOLITANA	LICENCIATURA EN LENGUA INGLESA CON MENCION DEL INGLES COMO LENGUA EXTRANJERA	Vespertino	0	0	0	0	0	0	30	0	 93.000 	 1.470.000 	4	Humanidades	No Acreditada
I81S7C127J2V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE SANTIAGO	REGIîN METROPOLITANA	INGENIERIA CIVIL INDUSTRIAL MENCION GESTION	Vespertino	0	0	0	0	0	0	40	0	 112.600 	 4.546.004 	4	Tecnolog’a	No Acreditada
I81S7C14J2V3	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE SANTIAGO	REGIîN METROPOLITANA	INGENIERIA COMERCIAL	Vespertino	0	0	0	0	0	0	40	0	 120.000 	 2.698.020 	4	Ciencias Sociales	No Acreditada
I81S7C16J1V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE SANTIAGO	REGIîN METROPOLITANA	PEDAGOGIA EN EDUCACION BASICA	Diurno	0	0	0	0	0	0	0	0	 -   	 -   	9	Educaci—n	Acreditada
I81S7C210J1V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE SANTIAGO	REGIîN METROPOLITANA	TECNICO DE NIVEL SUPERIOR ASISTENTE EN EDUCACION DE PARVULOS	Diurno	0	0	0	0	0	0	35	0	 73.000 	 723.000 	5	Educaci—n	No Acreditada
I81S7C211J1V2	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE SANTIAGO	REGIîN METROPOLITANA	TECNICO DE NIVEL SUPERIOR ADMINISTRACION DE EMPRESAS-MARKETING Y GESTION COMERCIAL	Diurno	0	0	0	0	0	0	35	0	 73.000 	 723.000 	5	Administraci—n y Comercio	No Acreditada
I81S7C221J1V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE SANTIAGO	REGIîN METROPOLITANA	TECNICO UNIVERSITARIO EN OPTICA	Diurno	0	0	0	0	0	0	0	0	 -   	 -   	4	Salud	No Acreditada
I81S7C223J2V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE SANTIAGO	REGIîN METROPOLITANA	INGENIERIA COMERCIAL	Vespertino	0	0	0	0	0	0	50	0	 79.000 	 2.750.010 	10	Ciencias Sociales	No Acreditada
I81S7C227J2V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE SANTIAGO	REGIîN METROPOLITANA	INGENIERIA EN ADMINISTRACION LOGISTICA	Vespertino	0	0	0	0	0	0	40	0	 99.000 	 1.573.000 	12	Administraci—n y Comercio	No Acreditada
I81S7C238J1V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE SANTIAGO	REGIîN METROPOLITANA	TECNICO DE NIVEL SUPERIOR OPTICA	Diurno	0	0	0	0	0	0	35	0	 89.000 	 1.013.000 	5	Salud	No Acreditada
I81S7C281J2V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE SANTIAGO	REGIîN METROPOLITANA	TECNICO DE NIVEL SUPERIOR ASISTENTE GERENCIAL - FORMACION BILING†E	Vespertino	0	0	0	0	0	0	35	0	 73.000 	 723.000 	5	Administraci—n y Comercio	No Acreditada
I81S7C295J2V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE SANTIAGO	REGIîN METROPOLITANA	TECNICO DE NIVEL SUPERIOR ADMINISTRACION Y GESTION DE PERSONAL	Vespertino	0	0	0	0	0	0	35	0	 73.000 	 723.000 	5	Administraci—n y Comercio	No Acreditada
I81S7C4J2V1	UNIVERSIDAD ESTATAL	UNIVERSIDAD ARTURO PRAT	SEDE SANTIAGO	REGIîN METROPOLITANA	CONTADOR PUBLICO Y AUDITOR	Vespertino	0	0	0	0	0	0	30	0	 128.000 	 1.209.000 	10	Administraci—n y Comercio	No Acreditada
