TIPO_INSTITUCION	INSTITUCION	SEDE	REGION	CARRERA	HORARIO	ACREDITACION_CARRERA	TOTAL_MATRICULADOS	TOTAL_MATRICULADOS_PRIMER_AÑO
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE LOS LAGOS	SEDE PUERTO MONTT	X REGIÓN	INGENIERIA EN BIOTECNOLOGIA	Diurno	No Acreditada	12	3
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE LOS LAGOS	SEDE PUERTO MONTT	X REGIÓN	INGENIERIA EN MEDIO AMBIENTE Y MANEJO COSTERO	Diurno	No Acreditada	38	
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE LOS LAGOS	SEDE PUERTO MONTT	X REGIÓN	CIENCIAS POLITICAS Y ADMINISTRATIVAS	Diurno	No Acreditada	177	39
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE LOS LAGOS	SEDE PUERTO MONTT	X REGIÓN	PEDAGOGIA EN EDUCACION MEDIA EN ARTES MENCIONES: MUSICA Y ARTES VISUALES	Diurno	Acreditada	190	24
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE LOS LAGOS	SEDE PUERTO MONTT	X REGIÓN	EDUCACION GENERAL BASICA MENCION INGLES	Diurno	No Acreditada	59	
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE LOS LAGOS	SEDE PUERTO MONTT	X REGIÓN	TECNICO EN PREVENCION DE RIESGOS	Diurno	No Acreditada	116	84
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE LOS LAGOS	SEDE PUERTO MONTT	X REGIÓN	CONTADOR AUDITOR	Vespertino	No Acreditada	25	7
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE LOS LAGOS	SEDE PUERTO MONTT	X REGIÓN	CONTADOR GENERAL UNIVERSITARIO	Vespertino	No Acreditada	13	
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE LOS LAGOS	SEDE PUERTO MONTT	X REGIÓN	TECNICO EN EDUCACION PARVULARIA	Diurno	No Acreditada	276	120
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE LOS LAGOS	SEDE PUERTO MONTT	X REGIÓN	TECNICO EN ADMINISTRACION DE EMPRESAS	Diurno	No Acreditada	64	39
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE LOS LAGOS	SEDE PUERTO MONTT	X REGIÓN	TECNICO EN ADMINISTRACION DE EMPRESAS	Vespertino	No Acreditada	57	35
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE LOS LAGOS	SEDE PUERTO MONTT	X REGIÓN	INGENIERIA EJECUCION EN ADMINISTRACION DE EMPRESAS	Vespertino	No Acreditada	32	
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE LOS LAGOS	SEDE PUERTO MONTT	X REGIÓN	TECNICO EN INFORMATICA	Diurno	No Acreditada	58	31
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE LOS LAGOS	SEDE PUERTO MONTT	X REGIÓN	TECNICO EN INFORMATICA	Vespertino	No Acreditada	1	
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE LOS LAGOS	SEDE PUERTO MONTT	X REGIÓN	INGENIERIA EJECUCION EN ADMINISTRACION DE EMPRESAS(EDUC. A DISTANCIA)	A Distancia	No Acreditada	119	34
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE LOS LAGOS	SEDE PUERTO MONTT	X REGIÓN	ORIENTACION FAMILIAR, MENCION RELACIONES HUMANAS	Vespertino	No Acreditada	26	26
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE LOS LAGOS	SEDE PUERTO MONTT	X REGIÓN	TECNICO EN INDUSTRIA ALIMENTARIA	Diurno	No Acreditada	53	17
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE LOS LAGOS	SEDE PUERTO MONTT	X REGIÓN	TECNICO EN INDUSTRIA ALIMENTARIA	Vespertino	No Acreditada	41	19
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE LOS LAGOS	SEDE PUERTO MONTT	X REGIÓN	TECNICO JUDICIAL	Diurno	No Acreditada	49	35
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE LOS LAGOS	SEDE PUERTO MONTT	X REGIÓN	TECNICO JUDICIAL	Vespertino	No Acreditada	9	
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE LOS LAGOS	SEDE PUERTO MONTT	X REGIÓN	INGENIERIA EJECUCION INDUSTRIAL	Vespertino	No Acreditada	13	
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE LOS LAGOS	SEDE PUERTO MONTT	X REGIÓN	PLANIFICACION SOCIAL	Diurno	No Acreditada	1	
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE LOS LAGOS	SEDE PUERTO MONTT	X REGIÓN	CONSTRUCCION CIVIL (CONTINUIDAD PARA TECNICOS)	Vespertino	No Acreditada	29	2
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE LOS LAGOS	SEDE PUERTO MONTT	X REGIÓN	CONSTRUCCION CIVIL	Vespertino	No Acreditada	97	26
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE LOS LAGOS	SEDE PUERTO MONTT	X REGIÓN	TECNICO EN CONSTRUCCION	Diurno	No Acreditada	78	29
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE LOS LAGOS	SEDE PUERTO MONTT	X REGIÓN	TECNICO EN CONSTRUCCION	Vespertino	No Acreditada	86	46
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE LOS LAGOS	SEDE PUERTO MONTT	X REGIÓN	INGENIERIA AMBIENTAL	Diurno	No Acreditada	30	5
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE LOS LAGOS	SEDE CALAMA	II REGIÓN	ORIENTACION FAMILIAR, MENCION RELACIONES HUMANAS	Vespertino	No Acreditada	3	
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE LOS LAGOS	SEDE CASTRO	X REGIÓN	TECNICO EN RECURSOS MARINOS	Diurno	No Acreditada	3	
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE LOS LAGOS	SEDE CASTRO	X REGIÓN	TECNICO DEPORTIVO UNIVERSITARIO	Diurno	No Acreditada	18	18
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE LOS LAGOS	SEDE CASTRO	X REGIÓN	TECNICO EN PREVENCION DE RIESGOS	Diurno	No Acreditada	67	35
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE LOS LAGOS	SEDE CASTRO	X REGIÓN	TECNICO EN PREVENCION DE RIESGOS	Vespertino	No Acreditada	37	35
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE LOS LAGOS	SEDE CASTRO	X REGIÓN	TECNICO EN EDUCACION PARVULARIA	Diurno	No Acreditada	160	90
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE LOS LAGOS	SEDE CASTRO	X REGIÓN	TECNICO EN ADMINISTRACION DE EMPRESAS	Diurno	No Acreditada	45	43
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE LOS LAGOS	SEDE CASTRO	X REGIÓN	TECNICO EN ADMINISTRACION DE EMPRESAS	Vespertino	No Acreditada	66	22
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE LOS LAGOS	SEDE CASTRO	X REGIÓN	INGENIERIA EJECUCION EN ADMINISTRACION DE EMPRESAS	Vespertino	No Acreditada	12	
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE LOS LAGOS	SEDE CASTRO	X REGIÓN	TECNICO EN INFORMATICA	Diurno	No Acreditada	53	12
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE LOS LAGOS	SEDE CASTRO	X REGIÓN	ORIENTACION FAMILIAR, MENCION RELACIONES HUMANAS	Diurno	No Acreditada	44	19
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE LOS LAGOS	SEDE CASTRO	X REGIÓN	TECNICO JUDICIAL	Diurno	No Acreditada	22	14
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE LOS LAGOS	SEDE CASTRO	X REGIÓN	TECNICO JUDICIAL	Vespertino	No Acreditada	3	
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE LOS LAGOS	SEDE CASTRO	X REGIÓN	INGENIERIA EJECUCION INDUSTRIAL	Vespertino	No Acreditada	2	
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE LOS LAGOS	SEDE CASTRO	X REGIÓN	CONSTRUCCION CIVIL (CONTINUIDAD PARA TECNICOS)	Vespertino	No Acreditada	5	5
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE LOS LAGOS	SEDE CASTRO	X REGIÓN	CONSTRUCCION CIVIL	Vespertino	No Acreditada	25	
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CASA CENTRAL (PUNTA ARENAS)	XII REGIÓN	CONSTRUCCION CIVIL	Otro	No Acreditada	11	11
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CASA CENTRAL (PUNTA ARENAS)	XII REGIÓN	TECNICO EN ADMINISTRACION	Vespertino	No Acreditada	26	15
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CASA CENTRAL (PUNTA ARENAS)	XII REGIÓN	INGENIERIA COMERCIAL	Diurno	Acreditada	137	24
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CASA CENTRAL (PUNTA ARENAS)	XII REGIÓN	INGENIERIA COMERCIAL	Vespertino	No Acreditada	9	1
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CASA CENTRAL (PUNTA ARENAS)	XII REGIÓN	AGRONOMIA	Diurno	No Acreditada	35	13
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CASA CENTRAL (PUNTA ARENAS)	XII REGIÓN	INGENIERIA AGROPECUARIA	Vespertino	No Acreditada	9	9
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CASA CENTRAL (PUNTA ARENAS)	XII REGIÓN	INGENIERIA EN PREVENCION DE RIESGOS Y GESTION DE SISTEMAS INTEGRADOS	Vespertino	No Acreditada	18	4
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CASA CENTRAL (PUNTA ARENAS)	XII REGIÓN	INGENIERIA DE EJECUCION INDUSTRIAL	Vespertino	No Acreditada	12	12
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CASA CENTRAL (PUNTA ARENAS)	XII REGIÓN	INGENIERIA DE EJECUCION EN ADMINISTRACION DE EMPRESAS	Vespertino	No Acreditada	11	5
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CASA CENTRAL (PUNTA ARENAS)	XII REGIÓN	INGENIERIA EN EJECUCION AGROPECUARIA	Diurno	No Acreditada	1	
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CASA CENTRAL (PUNTA ARENAS)	XII REGIÓN	PEDAGOGIA EN EDUCACION BASICA	Diurno	Acreditada	88	12
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CASA CENTRAL (PUNTA ARENAS)	XII REGIÓN	PEDAGOGIA EN EDUCACION FISICA PARA ENSENANZA BASICA Y MEDIA	Diurno	Acreditada	74	5
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CASA CENTRAL (PUNTA ARENAS)	XII REGIÓN	PEDAGOGIA EN INGLES PARA ENSENANZA BASICA Y MEDIA	Diurno	Acreditada	102	19
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CASA CENTRAL (PUNTA ARENAS)	XII REGIÓN	INGENIERIA CIVIL PLAN COMUN	Diurno	No Acreditada	192	41
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CASA CENTRAL (PUNTA ARENAS)	XII REGIÓN	TRABAJO SOCIAL	Diurno	No Acreditada	82	17
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CASA CENTRAL (PUNTA ARENAS)	XII REGIÓN	TECNICO EN CONSTRUCCION MENCION OBRAS CIVILES	Vespertino	No Acreditada	58	23
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CASA CENTRAL (PUNTA ARENAS)	XII REGIÓN	TECNOLOGIA EN ACUICULTURA	Diurno	No Acreditada	19	8
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CASA CENTRAL (PUNTA ARENAS)	XII REGIÓN	CONTADOR GENERAL	Vespertino	No Acreditada	36	26
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CASA CENTRAL (PUNTA ARENAS)	XII REGIÓN	TECNICO UNIVERSITARIO EN COMPUTACION E INFORMATICA	Vespertino	No Acreditada	20	7
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CASA CENTRAL (PUNTA ARENAS)	XII REGIÓN	TECNICO UNIVERSITARIO EN PREVENCION DE RIESGOS	Vespertino	No Acreditada	54	26
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CASA CENTRAL (PUNTA ARENAS)	XII REGIÓN	DERECHO	Diurno	No Acreditada	205	33
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CASA CENTRAL (PUNTA ARENAS)	XII REGIÓN	KINESIOLOGIA	Diurno	Acreditada	248	30
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CASA CENTRAL (PUNTA ARENAS)	XII REGIÓN	AUDITORIA	Diurno	Acreditada	49	10
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CASA CENTRAL (PUNTA ARENAS)	XII REGIÓN	TERAPIA OCUPACIONAL	Diurno	Acreditada	127	28
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CASA CENTRAL (PUNTA ARENAS)	XII REGIÓN	ANALISTA FINANCIERO	Vespertino	No Acreditada	17	7
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CASA CENTRAL (PUNTA ARENAS)	XII REGIÓN	TECNICO EN PROCESOS INDUSTRIALES MENCION GESTION DE CALIDAD, INDUSTRIA QUIMICA, INDUSTRIA DE ALIMENTOS	Vespertino	No Acreditada	48	21
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CASA CENTRAL (PUNTA ARENAS)	XII REGIÓN	TECNICO UNIVERSITARIO EN TOPOGRAFIA	Vespertino	No Acreditada	1	1
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CASA CENTRAL (PUNTA ARENAS)	XII REGIÓN	TECNICO UNIVERSITARIO EN INSTRUMENTACION Y AUTOMATIZACION	Vespertino	No Acreditada	33	10
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CASA CENTRAL (PUNTA ARENAS)	XII REGIÓN	INGENIERIA DE EJECUCION EN ELECTRICIDAD MENCION ELECTRONICA INDUSTRIAL	Vespertino	No Acreditada	23	12
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CASA CENTRAL (PUNTA ARENAS)	XII REGIÓN	CONTADOR AUDITOR	Vespertino	No Acreditada	7	5
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CASA CENTRAL (PUNTA ARENAS)	XII REGIÓN	PEDAGOGIA EN EDUCACION PARVULARIA	Diurno	Acreditada	74	9
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CASA CENTRAL (PUNTA ARENAS)	XII REGIÓN	PEDAGOGIA EN HISTORIA Y CIENCIA SOCIALES PARA ENSENANZA MEDIA	Diurno	Acreditada	78	5
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CASA CENTRAL (PUNTA ARENAS)	XII REGIÓN	PEDAGOGIA EN CASTELLANO Y COMUNICACION PARA ENSENANZA MEDIA	Diurno	Acreditada	41	8
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CASA CENTRAL (PUNTA ARENAS)	XII REGIÓN	ADMINISTRACION PUBLICA	Vespertino	No Acreditada	1	
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CASA CENTRAL (PUNTA ARENAS)	XII REGIÓN	ARQUITECTURA	Diurno	No Acreditada	105	13
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CASA CENTRAL (PUNTA ARENAS)	XII REGIÓN	BIOLOGIA MARINA	Diurno	No Acreditada	44	2
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CASA CENTRAL (PUNTA ARENAS)	XII REGIÓN	PSICOLOGIA	Diurno	No Acreditada	207	35
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CASA CENTRAL (PUNTA ARENAS)	XII REGIÓN	ENFERMERIA	Diurno	Acreditada	446	92
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CASA CENTRAL (PUNTA ARENAS)	XII REGIÓN	PEDAGOGIA EN MATEMATICA PARA ENSENANZA MEDIA	Diurno	Acreditada	28	5
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CASA CENTRAL (PUNTA ARENAS)	XII REGIÓN	PEDAGOGIA EN BIOLOGIA Y CIENCIAS NATURALES PARA ENSENANZA MEDIA	Diurno	Acreditada	19	3
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CASA CENTRAL (PUNTA ARENAS)	XII REGIÓN	TECNICO EN MANTENIMIENTO INDUSTRIAL	Vespertino	No Acreditada	37	17
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CASA CENTRAL (PUNTA ARENAS)	XII REGIÓN	INGENIERIA EN CONSTRUCCION	Diurno	Acreditada	126	20
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CASA CENTRAL (PUNTA ARENAS)	XII REGIÓN	INGENIERIA EN PLAN COMUN	Diurno	No Acreditada	155	24
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CASA CENTRAL (PUNTA ARENAS)	XII REGIÓN	TECNICO UNIVERSITARIO EN TURISMO	Diurno	No Acreditada	8	
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CASA CENTRAL (PUNTA ARENAS)	XII REGIÓN	TECNICO UNIVERSITARIO EN TURISMO	Vespertino	No Acreditada	1	1
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CASA CENTRAL (PUNTA ARENAS)	XII REGIÓN	INGENIERIA CIVIL INDUSTRIAL	Vespertino	No Acreditada	14	14
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CENTRO UNIVERSITARIO PUERTO NATALES	XII REGIÓN	TECNICO EN GUIA DE TURISMO	Vespertino	No Acreditada	14	13
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CENTRO UNIVERSITARIO PUERTO NATALES	XII REGIÓN	TECNICO EN TURISMO MENCION ECOTURISMO	Vespertino	No Acreditada	2	
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CENTRO UNIVERSITARIO PUERTO NATALES	XII REGIÓN	CONTADOR GENERAL	Vespertino	No Acreditada	14	1
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CENTRO UNIVERSITARIO PUERTO NATALES	XII REGIÓN	TECNICO UNIVERSITARIO EN PREVENCION DE RIESGOS	Vespertino	No Acreditada	28	17
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CENTRO UNIVERSITARIO PUERTO NATALES	XII REGIÓN	TECNICO EDUCACIONAL	Vespertino	No Acreditada	9	
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CENTRO UNIVERSITARIO PORVENIR	XII REGIÓN	TECNICO EN ADMINISTRACION	Vespertino	No Acreditada	13	
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE MAGALLANES	CENTRO UNIVERSITARIO PORVENIR	XII REGIÓN	TECNICO UNIVERSITARIO EN PREVENCION DE RIESGOS	Vespertino	No Acreditada	26	23
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION	CASA CENTRAL (VALPARAISO)	V REGIÓN	P/E DE EDUCACION BASICA	A Distancia	No Acreditada	9	
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION	CASA CENTRAL (VALPARAISO)	V REGIÓN	EDUCACION PARVULARIA	Diurno	Acreditada	184	36
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION	CASA CENTRAL (VALPARAISO)	V REGIÓN	EDUCACION PARVULARIA	Vespertino	Acreditada	30	
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION	CASA CENTRAL (VALPARAISO)	V REGIÓN	GEOGRAFIA	Diurno	No Acreditada	145	38
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION	CASA CENTRAL (VALPARAISO)	V REGIÓN	INGENIERIA AMBIENTAL	Diurno	No Acreditada	109	24
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION	CASA CENTRAL (VALPARAISO)	V REGIÓN	INGENIERIA CIVIL AMBIENTAL	Diurno	No Acreditada	183	37
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION	CASA CENTRAL (VALPARAISO)	V REGIÓN	INGENIERIA CIVIL INDUSTRIAL	Diurno	No Acreditada	177	51
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION	CASA CENTRAL (VALPARAISO)	V REGIÓN	INGENIERIA EN ESTADISTICA	Diurno	No Acreditada	65	10
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION	CASA CENTRAL (VALPARAISO)	V REGIÓN	INGENIERIA EN INFORMATICA	Diurno	No Acreditada	143	41
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION	CASA CENTRAL (VALPARAISO)	V REGIÓN	KINESIOLOGIA	Diurno	No Acreditada	287	52
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION	CASA CENTRAL (VALPARAISO)	V REGIÓN	LICENCIATURA EN ARTE	Diurno	No Acreditada	116	33
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION	CASA CENTRAL (VALPARAISO)	V REGIÓN	ADMINISTRACION TURISTICA MULTILINGÜE	Diurno	No Acreditada	102	46
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION	CASA CENTRAL (VALPARAISO)	V REGIÓN	ADMINISTRACION DE LA GESTION PUBLICA	Vespertino	No Acreditada	31	19
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION	CASA CENTRAL (VALPARAISO)	V REGIÓN	ANALISTA QUIMICO	Vespertino	No Acreditada	35	14
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION	CASA CENTRAL (VALPARAISO)	V REGIÓN	PEDAGOGIA EN EDUCACION TECNOLOGICA	Diurno	Acreditada	73	6
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION	CASA CENTRAL (VALPARAISO)	V REGIÓN	PEDAGOGIA EN ARTES PLASTICAS	Diurno	Acreditada	181	38
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION	CASA CENTRAL (VALPARAISO)	V REGIÓN	PEDAGOGIA EN BIOLOGIA Y CIENCIAS	Diurno	Acreditada	170	30
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION	CASA CENTRAL (VALPARAISO)	V REGIÓN	PEDAGOGIA EN CASTELLANO	Diurno	Acreditada	254	54
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION	CASA CENTRAL (VALPARAISO)	V REGIÓN	PEDAGOGIA EN CASTELLANO	Vespertino	Acreditada	17	
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION	CASA CENTRAL (VALPARAISO)	V REGIÓN	PEDAGOGIA EN EDUCACION BASICA	Diurno	Acreditada	235	57
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION	CASA CENTRAL (VALPARAISO)	V REGIÓN	PEDAGOGIA EN EDUCACION BASICA	Vespertino	Acreditada	146	19
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION	CASA CENTRAL (VALPARAISO)	V REGIÓN	PEDAGOGIA EN EDUCACION DIFERENCIAL	Diurno	Acreditada	236	53
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION	CASA CENTRAL (VALPARAISO)	V REGIÓN	PEDAGOGIA EN EDUCACION FISICA DAMAS	Diurno	Acreditada	216	36
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION	CASA CENTRAL (VALPARAISO)	V REGIÓN	PEDAGOGIA EN EDUCACION FISICA VARONES	Diurno	Acreditada	244	49
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION	CASA CENTRAL (VALPARAISO)	V REGIÓN	PEDAGOGIA EN EDUCACION MUSICAL	Diurno	Acreditada	216	51
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION	CASA CENTRAL (VALPARAISO)	V REGIÓN	BIBLIOTECOLOGIA	Diurno	No Acreditada	112	16
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION	CASA CENTRAL (VALPARAISO)	V REGIÓN	PEDAGOGIA EN FILOSOFIA	Diurno	Acreditada	100	32
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION	CASA CENTRAL (VALPARAISO)	V REGIÓN	PEDAGOGIA EN FISICA Y COMPUTACION	Diurno	Acreditada	64	9
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION	CASA CENTRAL (VALPARAISO)	V REGIÓN	PEDAGOGIA EN HISTORIA Y GEOGRAFIA	Diurno	Acreditada	273	54
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION	CASA CENTRAL (VALPARAISO)	V REGIÓN	PEDAGOGIA EN HISTORIA Y GEOGRAFIA	Vespertino	Acreditada	43	14
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION	CASA CENTRAL (VALPARAISO)	V REGIÓN	PEDAGOGIA EN INGLES	Diurno	Acreditada	280	60
UNIVERSIDAD ESTATAL	UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION	CASA CENTRAL (VALPARAISO)	V REGIÓN	PEDAGOGIA EN INGLES	Vespertino	Acreditada	109	20
